from,to,cost
67,63,3308.4351206185893
67,18,4286.420542778689
67,53,3121.595343616732
51,0,0.0
51,15,2317.036499281247
51,22,1432.329302545933
51,20,844.2669607797073
51,21,740.1386448974899
51,16,2372.142390040853
51,51,0.0
51,18,1049.914222590679
51,65,1111.8129991466542
51,62,718.9391274599217
51,63,314.16788081841105
51,19,1587.191105729843
51,17,2806.334849929534
51,14,3229.0990577519497
51,23,3609.772608011463
51,61,919.6567514634697
51,64,2866.531596877734
51,25,3463.2008133740956
66,0,0.0
66,25,1443.3943857173056
66,22,1506.4086541721454
66,66,0.0
66,61,2201.7173988771983
66,16,1767.094188635505
66,21,2057.7254600101655
66,24,1599.2772282188735
66,14,2600.5363971973084
66,23,1043.5249290243846
66,17,1736.923251451748
66,15,1960.920229595601
66,64,2360.619896099749
66,19,2764.7605205013992
66,62,2355.3517681286894
66,20,2899.9101605645315
52,0,0.0
52,61,2348.825425301419
52,22,1760.6305584254558
52,24,1451.54898486608
52,63,2904.3881405786788
52,25,2852.6917991942473
52,64,3795.0026197239313
52,16,3160.711841445565
52,19,3857.1385885405725
52,20,2963.6201694022484
52,23,1132.70887247121
52,52,0.0
52,14,4058.3421649814
52,62,2562.9132010108924
52,21,2447.9025324290674
52,15,3331.1821066438865
11,0,0.0
11,14,4226.652132140975
12,0,0.0
12,24,5261.358458808691
60,0,0.0
60,64,4560.067523846436
7,0,0.0
61,0,0.0
61,22,707.9486140288974
61,20,700.3240723447642
61,24,3491.8046883747775
61,62,216.6307351560529
61,18,1484.016424385995
61,21,380.04475814125743
61,14,3494.889576243987
61,15,2540.141851410196
61,61,0.0
61,16,2515.863324584996
61,19,2228.076588921516
61,23,2945.8493090385123
61,25,3285.017167743141
61,65,1941.827833290402
61,17,2872.08629555225
61,64,3131.3183287710117
62,0,0.0
62,18,1291.1745001617728
62,22,889.0197530268688
62,14,3483.544056337045
62,21,367.99743673604564
62,15,2530.5209106909606
62,16,2524.625754234174
62,20,557.3728951464088
62,63,405.02235837951895
62,65,1725.2089548141132
62,62,0.0
62,19,2114.5184901519738
62,23,3134.850035576378
62,24,3685.880065279781
62,17,2902.9565639563484
63,0,0.0
63,21,483.54400454443555
63,22,1166.1868489056988
63,18,1114.3349597208933
63,19,1794.8453089581517
63,65,1372.1035832050618
63,16,2404.4793078810167
63,63,0.0
63,15,2377.072154289992
63,23,3384.7925419011344
63,25,3396.9317963582107
63,20,648.4424129942963
63,24,3947.6359939223944
63,14,3314.697647550548
64,0,0.0
64,15,591.9312697858777
64,16,670.8510097125397
64,25,1580.0633522005198
64,17,661.882045765122
64,64,0.0
64,14,366.6351308546928
64,20,3588.450566018464
64,19,1580.417430227166
64,21,2764.5773445427108
64,22,2817.982583431416
